当前数据库信息：
jdbc:oracle:thin:@192.168.10.106:1521:orcl, scjm2, scjm2
==================


1、数据库实例信息

startup_time, instance_name, host_name, version

2015-11-30, orcl, localhost.localdomain, 11.2.0.3.0


2、安装环境信息

version_time, database_role, resetlogs_change#, open_resetlogs, protection_level, standby_became_primary_scn, db_unique_name, supplemental_log_data_fk, archive_change#, activation#, platform_id, platform_name, created, controlfile_type, name, log_mode, dbid, current_scn, controlfile_time, flashback_on, fs_failover_status, supplemental_log_data_min, dataguard_broker, supplemental_log_data_all, archivelog_change#, controlfile_converted, guard_status, controlfile_change#, resetlogs_time, supplemental_log_data_pl, supplemental_log_data_pk, archivelog_compression, last_open_incarnation#, switchover_status, checkpoint_change#, recovery_target_incarnation#, protection_mode, open_mode, remote_archive, prior_resetlogs_time, supplemental_log_data_ui, fs_failover_threshold, force_logging, controlfile_sequence#, switchover#, prior_resetlogs_change#, controlfile_created

2014-07-09, PRIMARY, 995548, NOT ALLOWED, UNPROTECTED, 0, orcl, NO, 43050866, 1380247339, 13, Linux x86 64-bit, 2014-07-09, CURRENT, ORCL, NOARCHIVELOG, 1380260907, 43110179, 2016-01-15, NO, DISABLED, NO, DISABLED, NO, 0, NO, NONE, 43110154, 2014-07-09, NO, NO, DISABLED, 2, NOT ALLOWED, 43091204, 2, MAXIMUM PERFORMANCE, READ WRITE, ENABLED, 2011-09-17, NO, 0, NO, 222131, 1380247339, 1, 2014-07-09


3、数据库产品信息

product, status, version

NLSRTL, Production, 11.2.0.3.0

Oracle Database 11g Enterprise Edition, 64bit Production, 11.2.0.3.0

PL/SQL, Production, 11.2.0.3.0

TNS for Linux:, Production, 11.2.0.3.0


4、数据库安装配置信息

parameter, value
T_PJ21_01, PJ2101025, 利润

T_PJ21_01, PJ2101026, 税金

T_PJ21_01, PJ2101027, 研发经费

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102001, 流水号

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ000, 项目流水号

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102002, 项目名称

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102003, 项目类别

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102004, 项目开始时间

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102005, 项目竣工时间

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102006, 总投资

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102007, 自有资金

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102008, 银行贷款

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102009, 其他（股权融资）

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102010, 已完成投资（万元）

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102011, 申请专项资金

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102012, 银行贷款承诺函号

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102013, 技术指标

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102014, 新增销售收入（万元）

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102015, 新增利润（万元）

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102016, 新增税收（万元）

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102017, 项目内容

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102018, 项目新产品形态、功能、用途

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102019, 项目新产品技术指标

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102020, 项目新产品开发语言、工具、第三方软件

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102021, 支持方式

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJB2102022, 市州

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJB2102023, 区县

T_PJ21_02, PJ2102001, 流水号

T_PJ21_02, PJ000, 项目流水号

T_PJ21_02, PJ2102002, 项目名称

T_PJ21_02, PJ2102003, 项目类别

T_PJ21_02, PJ2102004, 项目开始时间

T_PJ21_02, PJ2102005, 项目竣工时间

T_PJ21_02, PJ2102006, 总投资

T_PJ21_02, PJ2102007, 自有资金

T_PJ21_02, PJ2102008, 银行贷款

T_PJ21_02, PJ2102009, 其他（股权融资）

T_PJ21_02, PJ2102010, 已完成投资（万元）

T_PJ21_02, PJ2102011, 申请专项资金

T_PJ21_02, PJ2102012, 银行贷款承诺函号

T_PJ21_02, PJ2102013, 技术指标

T_PJ21_02, PJ2102014, 新增销售收入（万元）

T_PJ21_02, PJ2102015, 新增利润（万元）

T_PJ21_02, PJ2102016, 新增税收（万元）

T_PJ21_02, PJ2102017, 项目内容

T_PJ21_02, PJ2102018, 项目新产品形态、功能、用途

T_PJ21_02, PJ2102019, 项目新产品技术指标

T_PJ21_02, PJ2102020, 项目新产品开发语言、工具、第三方软件

T_PJ21_02, PJ2102021, 支持方式

T_PJ21_02, PJB2102022, 市州

T_PJ21_02, PJB2102023, 区县

T_PJ21_02, PJ2102024, 项目负责人

T_PJ21_02, PJ2102025, 项目负责人联系电话

T_PJ21_02, PJ2102026, 新增就业（人）

T_PJ21_02, PJ2102027, 项目新产品运行软、硬环境


7、一些统计

ac01: null

ab01: null





=================
8、获取敏感列表字段描述

table_name, column_name, comments

AA10, AAA103, AAA103代码名称

AA10, YAB003, YAB003经办机构

AAA0, AAA122, 业务名称

BIN$C/PD3VpaNKrgUwEAAH9jrg==$0, QIC792, ip地址

BIN$CW+ReuqMV+DgUwEAAH9myA==$0, PJ2001009, 联系人手机

BIN$CW+ReuqMV+DgUwEAAH9myA==$0, PJ2001008, 联系人

BIN$CW+ReuqMV+DgUwEAAH9myA==$0, PJ2001002, 单位名称

BIN$CW+ReuqMV+DgUwEAAH9myA==$0, PJ2001010, 组织机构代码

BIN$CW+eu5sJV/DgUwEAAH+lPw==$0, PJ2001002, 单位名称

BIN$CW+eu5sJV/DgUwEAAH+lPw==$0, PJ2001010, 组织机构代码

BIN$CW+eu5sJV/DgUwEAAH+lPw==$0, PJ2001009, 联系人手机

BIN$CW+eu5sJV/DgUwEAAH+lPw==$0, PJ2001008, 联系人

BIN$DAb3mdp5RungUwEAAH9xsg==$0, AT011, 附件名称

BIN$DAb3mdp5RungUwEAAH9xsg==$0, AT005, 文件编号

BIN$FEu2YXt4JiDgUwEAAH8v7g==$0, ER003, 专家评审表名称

BIN$FEu2YXuqJiDgUwEAAH8v7g==$0, ER003, 专家评审表名称

BIN$FEu2YXuuJiDgUwEAAH8v7g==$0, ER037, 子评审方案名称

BIN$FEu2YXvcJiDgUwEAAH8v7g==$0, ER003, 专家评审表名称

BIN$FEu2YXvgJiDgUwEAAH8v7g==$0, ER037, 子评审方案名称

BIN$FEu2YXw0JiDgUwEAAH8v7g==$0, ER037, 子评审方案名称

BIN$FEu2YXwGJiDgUwEAAH8v7g==$0, ER003, 专家评审表名称

BIN$FEu2YXwKJiDgUwEAAH8v7g==$0, ER037, 子评审方案名称

BIN$FEu2YXwlJiDgUwEAAH8v7g==$0, EG007, 专家组编号

BIN$FEu2YXwwJiDgUwEAAH8v7g==$0, ER003, 专家评审表名称

BIN$FEu2YXxmJiDgUwEAAH8v7g==$0, EG007, 专家组编号

BIN$KTJwyqL3F/rgUwEAAH/56g==$0, PJ2102002, 项目名称

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101010, 联系人手机

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101009, 联系人电话

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101008, 联系人

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101007, 企业法人联系电话

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101011, 联系人E-MAIL

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101005, 通讯地址

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101004, 组织机构代码

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101002, 企业名称

BIN$KTJwyqL8F/rgUwEAAH/56g==$0, PJ2101003, 企业地址

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101011, 联系人E-MAIL

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101010, 联系人手机

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101009, 联系人电话

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101008, 联系人

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101005, 通讯地址

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101004, 组织机构代码

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101003, 企业地址

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101002, 企业名称

BIN$KTJwyqLyF/rgUwEAAH/56g==$0, PJ2101007, 企业法人联系电话

BIN$KTJwyqMBF/rgUwEAAH/56g==$0, PJ2103002, 项目名称

BIN$KTJwyqMLF/rgUwEAAH/56g==$0, PJ2104002, 名称

BIN$KTPT5AT/GbTgUwEAAH9IhA==$0, PJ2102002, 项目名称

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101005, 通讯地址

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101008, 联系人

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101009, 联系人电话

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101010, 联系人手机

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101011, 联系人E-MAIL

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101004, 组织机构代码

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101003, 企业地址

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101002, 企业名称

BIN$KTPT5AT6GbTgUwEAAH9IhA==$0, PJ2101007, 企业法人联系电话

BIN$KTPT5AUCGbTgUwEAAH9IhA==$0, PJ2102002, 项目名称

QI79, QIC792, ip地址

SERVERADDRESS, ADDRESS, 应用地址

TACONFIG, CONFIGNAME, 配置项名称

TACONFIGSYSPATH, NAME, 系统名称

TACONSOLEMODULE, MODULE_ID, 模块编号

TACONSOLEMODULE, MODULE_NAME, 模块名称

TACONSOLEMODULEPRIVILEGE, POSITIONID, 角色编号

TACONSOLEMODULEPRIVILEGE, MODULEID, 模块编号

TAMENU, MENUNAMEPATH, 菜单名称路径

TAMENU, MENUNAME, 功能地址

TAMENU, URL, 功能名称

TAORG, ORGTYPE, 组织类型（机构（集团、子公司）、部门、组）

TAORG, ORGNAME, 组织名称

TAORG, ORGNAMEPATH, 组织名称路径

TAPOSITION, ORGNAMEPATH, 所在组织名称路径

TAPOSITION, POSITIONNAME, 岗位名称

TAUSER, NAME, 姓名

TAUSER, PASSWORD, 密码

TAUSER, TEL, 联系电话

TBPM_AA10, AAA101, 类别名称

TBPM_AA10, AAA103, 条目名称

TBPM_ACTION, ACTION_NAME, 动作名称

TBPM_DEPLOY, NAME, 部署名称

TBPM_EXEC_RULE, NAME, 规则名称

TBPM_EXEC_USER, CANDIDATE_NAMES, 候选人名称集合

TBPM_FORM, HANDLE_MENU, 流程启动功能编号

TBPM_MENU_FIELD, FIELD_NAME, 表单域名称

TBPM_NODE_DEF, NAME, 节点名称

TBPM_PROC_VAR, NAME, 变量名称

TBPM_PROC_VAR_HIS, NAME, 变量名称

TBPM_RIGHTS, ORG_NAME, 组织名称

TBPM_TASK, CREATEBY_NAME, 创建者姓名

TBPM_TASK, CREATEBY_NAME_PATH, 创建者名称路径

TBPM_TASK, EXECUTEBY_NAME, 执行者名称

TBPM_TASK, CREATEBY_ORG_NAME, 创建者组织名称

TBPM_TASK, EXECUTEBY_ORG_NAME, 执行者组织名称

TBPM_TASK, CREATEBY_AGENT_NAME, 创建代理者姓名

TBPM_TASK, EXECUTEBY_NAME_PATH, 执行者名称路径

TBPM_TASK, EXECUTEBY_AGENT_NAME, 执行代理者姓名

TBPM_TASK_HIS, EXECUTEBY_AGENT_NAME, 执行代理者姓名

TBPM_TASK_HIS, EXECUTEBY_ORG_NAME, 执行者组织名称

TBPM_TASK_HIS, CREATEBY_NAME_PATH, 创建者名称路径

TBPM_TASK_HIS, EXECUTEBY_NAME_PATH, 执行者名称路径

TBPM_TASK_HIS, EXECUTEBY_NAME, 执行者名称

TBPM_TASK_HIS, CREATEBY_AGENT_NAME, 创建代理者姓名

TBPM_TASK_HIS, CREATEBY_NAME, 创建者姓名

TBPM_TASK_HIS, CREATEBY_ORG_NAME, 创建者组织名称

TBPM_TRANSACTION_LOG, AAB034, 社保机构流水号

TBPM_TRANSACTION_LOG, OBJ_NAME, 操作对象名称

TBPM_TRANSACTION_LOG, YAB003, 经办机构

TBPM_TRANSACTION_LOG, CLIENT_IP, 主机IP地址

T_AT_01, AT005, 文件编号

T_AT_02, AT011, 附件名称

T_AT_02, AT005, 文件编号

T_AT_03, AT005, 文件编号

T_AT_04, AT011, 附件名称

T_AT_04, AT005, 文件编号

T_CATEGORY_01, NAME, 分类名称

T_CM_01, ORGID, 组织机构id

T_CM_01, ORGNAMEPATH, 组织名称路径

T_CM_01, OFFICESNAME, 处室名称

T_CM_02, ORGID, 组织机构id

T_CM_02, ORGNAMEPATH, 组织名称路径

T_EA_01, EAB005, 评审单位

T_EA_05, EA05007, 审核单位

T_EG_01, EG021, 工作单位

T_EG_01, EG020, 身份证号码

T_EG_01, EG002, 姓名

T_EG_02, EG007, 专家组编号

T_EG_02, EG008, 专家组名称

T_EG_03, EG007, 专家组编号

T_EG_04, EG007, 专家组编号

T_EG_04, PJ000, 项目编号

T_EG_05, EG007, 专家组编号

T_EP_01, EP019, 所属部门联系电话

T_EP_01, EP016, 单位性质

T_EP_01, EP008, 联系人固定电话

T_EP_01, EP006, 联系人手机号码

T_EP_01, EP003, 企业（集团）名称

T_EP_01, EPB027, 密码提示问题

T_EP_01, EP030, 组织机构代码

T_EP_01, EP020, 主要产品名称

T_EP_01, ERB003, 机构类型

T_EP_01, EP032, 联系地址

T_EP_01, EP031, 邮箱地址

T_EP_01, EP018, 所属部门联系人

T_EP_01, EP011, 通讯地址

T_EP_01, EP007, 联系人

T_ER_01, ER003, 专家评审表名称

T_ER_08, ER037, 子评审方案名称

T_FA_01, FA001, 计划编号FA001

T_FA_02, FA011, 分配编号

T_MS_02, MS02003, 产业名称

T_MS_04, MS04004, 注册地址

T_MS_04, MS04003, 企业名称

T_NEWS_02, URL, URL地址

T_NEWS_02, NEWSNAME, 栏目名称

T_PJ02_01, PJ0201011, 开户银行名称

T_PJ02_01, PJ0201003, 联系人

T_PJ02_01, PJ0201004, 联系电话

T_PJ02_01, PJ7097, 填报单位

T_PJ02_01, PJ0201014, 组织机构代码

T_PJ02_01, PJ0201005, 企业名称

T_PJ02_02, PJ0202028, 主要采用工艺技术名称

T_PJ02_02, PJ0202002, 项目名称

T_PJ02_03, PJ0203002, 产品名称

T_PJ03_01, PJ0301018, 企业详细地址

T_PJ03_01, PJ0301025, 单位性质

T_PJ03_01, PJ0301003, 通讯地址

T_PJ03_01, PJ0301002, 企业名称（全称）

T_PJ03_01, PJ0301006, 联系电话

T_PJ03_01, PJ0301019, 联系人

T_PJ03_01, PJ0301020, 电话

T_PJ03_01, PJ0301023, 组织机构代码

T_PJ03_02, PJ0302002, 项目名称

T_PJ03_02, PJ0302007, 主要协作单位

T_PJ03_02, PJ0302004, 承担单位

T_PJ03_03, PJ0303003, 产品名称

T_PJ03_04, PJ0304002, 企业研发机构名称

T_PJ03_04, PJ0304007, 合作单位

T_PJ03_04, PJ0304006, 合作研发机构名称

T_PJ03_08, PJ0308003, 名称

T_PJ03_13, PJ0313008, 固定电话

T_PJ03_13, PJ0313006, 联系人-姓名

T_PJ03_13, PJ0302007, 主要协作单位

T_PJ03_13, PJ0302004, 承担单位

T_PJ03_13, PJ0302002, 项目名称

T_PJ03_13, PJ0313009, 移动电话

T_PJ03_13, PJ0313025, 主持单位

T_PJ03_13, PJ0313026, 单位性质

T_PJ03_13, PJ0313020, 合作单位简介及分工

T_PJ03_16, PJ0316003, 企业工业设计机构名称

T_PJ03_16, PJ0301006, 联系电话

T_PJ03_16, PJ0301003, 通讯地址

T_PJ03_16, PJ0301002, 企业名称（全称）

T_PJ03_16, PJ0316005, 企业技术开发机构名称

T_PJ04_01, PJ0401015, 财务联系电话

T_PJ04_01, PJ0401016, 申报联系人

T_PJ04_01, PJ0401002, 企业名称

T_PJ04_01, PJ0401004, 注册地址

T_PJ04_01, PJ0401017, 申报联系电话

T_PJ04_01, PJ0401020, 联系地址

T_PJ04_02, PJ0402002, 项目名称

T_PJ05_01, PJ0501038, 单位性质

T_PJ05_01, PJ0501017, 企业技术开发机构名称

T_PJ05_01, PJ0501007, 企业联系人

T_PJ05_01, PJ0501005, 通讯地址

T_PJ05_02, PJ0502002, 项目名称

T_PJ05_02, PJ0502031, 联系人E-mail

T_PJ05_02, PJ0502027, 联系人部门和职务

T_PJ05_02, PJ0502026, 联系人姓名

T_PJ05_02, PJ0502020, 项目负责人移动电话

T_PJ05_02, PJ0502019, 项目负责人固定电话

T_PJ05_02, PJ0502017, 项目负责人姓名

T_PJ05_02, PJ0502005, 联合申报单位

T_PJ05_02, PJ0502004, 承担单位或牵头责任单位

T_PJ05_02, PJ0502028, 联系人固定电话

T_PJ05_02, PJ0502029, 联系人移动电话

T_PJ05_02, PJ0502030, 联系人传真

T_PJ05_02, PJ0502040, 申报组织单位

T_PJ05_04, PJ0504006, 单位

T_PJ05_07, PJ0507006, 单位

T_PJ05_07, PJ0507004, 设备名称

T_PJ05_08, PJ0508008, 工作单位

T_PJ05_08, PJ0508004, 姓名

T_PJ05_10, PJ0510003, 产品名称

T_PJ05_13, PJ0513002, 贷款银行名称

T_PJ05_15, PJB0515002, 支出分类细项名称

T_PJ05_15, PJ0515003, 名称

T_PJ06_01, PJ0601002, 项目单位名称

T_PJ06_01, PJ0601032, 调研协助人联系电话

T_PJ06_01, PJ0601007, 联系地址

T_PJ06_01, PJB0601012, 单位性质

T_PJ06_01, PJ0601014, 联系人

T_PJ06_01, PJ0601015, 联系座机

T_PJ06_01, PJ0601016, 联系手机

T_PJ06_01, PJ0601018, 职工人数（截至上年年末项目单位基本情况）

T_PJ06_01, PJ0601019, 本科以上科技人数（截至上年年末项目单位基本情况）

T_PJ06_01, PJ0601020, 总收入（截至上年年末项目单位基本情况）

T_PJ06_01, PJ0601023, 负债总额（截至上年年末项目单位基本情况）

T_PJ06_01, PJ0601024, 上缴税额（截至上年年末项目单位基本情况）

T_PJ06_01, PJ0601028, 企业负责人联系电话

T_PJ06_01, PJ0601030, 信息化负责人联系电话

T_PJ06_01, PJ0601050, 组织机构代码

T_PJ06_01, PJ0601004, 注册地址

T_PJ06_01, PJ0601025, 研发投入（截至上年年末项目单位基本情况）

T_PJ06_01, PJ0601022, 资产总额（截至上年年末项目单位基本情况）

T_PJ06_01, PJ0601021, 利润总额（截至上年年末项目单位基本情况）

T_PJ06_02, PJ0602021, 项目地址（项目期限）

T_PJ06_02, PJ0602002, 项目名称

T_PJ06_05, PJ0605010, 暂由其他部门代理其职能的部门名称

T_PJ06_05, PJ0605003, 信息化工作机构名称

T_PJ06_05, PJ0605004, 联系人

T_PJ06_05, PJ0605005, 联系电话

T_PJ06_09, PJ0609015, 用了第三方服务平台的服务名称

T_PJ06_10, PJB0610035, 企业希望信息服务机构能提供什么样的信息服务

T_PJ06_10, PJ0610036, 企业希望信息服务机构能提供什么样的信息服务（其他）

T_PJ06_12, PJ0612003, 产品名称

T_PJ06_14, PJ0614012, 单位产品综合能耗

T_PJ07_01, PJ7099, 企业名称

T_PJ07_01, PJ7097, 填报单位

T_PJ07_01, PJ70101, 联系电话

T_PJ07_01, PJ70100, 联系人

T_PJ07_04, PJ7056, 新产品名称

T_PJ07_04, PJ7057, 计量单位

T_PJ07_05, PJ7071, 新增主要设备名称

T_PJ07_05, PJ7072, 设备生产企业名称

T_PJ07_06, PJ7072, 设备生产企业名称

T_PJ07_06, PJ7071, 新增主要设备名称

T_PJ07_07, PJB7083, 研发机构类型

T_PJ07_07, PJ7081, 研发机构名称

T_PJ07_08, PJ7011, 企业主要产品名称

T_PJ07_08, PJ7012, 单位

T_PJ07_09, PJ7085, 生产企业名称

T_PJ07_10, PJ7086, 推广产品名称

T_PJ07_10, PJ7087, 示范应用单位或首台（套）用户

T_PJ07_11, PJ7063, 主要技术名称

T_PJ07_12, PJ7090, 标准体系制定机构

T_PJ07_12, PJ7088, 投融资服务机构

T_PJ07_13, PJ8095, 代理机构

T_PJ07_13, PJ7092, 专利名称

T_PJ08_01, PJ0801012, 固定电话

T_PJ08_01, PJ0801014, 邮箱地址

T_PJ08_01, PJ0801011, 联系人

T_PJ08_01, PJ0801008, 地址

T_PJ08_01, PJB0801004, 单位性质

T_PJ08_01, PJ0801002, 企业名称

T_PJ08_01, PJ0801030, 项目选项（01：功能区项目；02：企事业单位项目）

T_PJ08_01, PJ7097, 填报单位

T_PJ08_01, PJ0801027, 组织机构代码

T_PJ08_01, PJ0801024, 项目负责人固定电话

T_PJ08_06, PJ0806003, 项目名称

T_PJ08_06, PJ0806005, 专项资金名称

T_PJ08_08, PJ0808002, 贷款银行名称

T_PJ08_11, PJ0811002, 支出分类细项名称

T_PJ09_01, PJ0901008, 企业地址

T_PJ09_01, PJ0901013, 联系电话

T_PJ09_01, PJ0901011, 联系人

T_PJ09_01, PJ0901002, 企业名称

T_PJ09_01, PJ7097, 填报单位

T_PJ09_02, PJ0902014, 项目审批（备案）单位及文号

T_PJ09_07, PJ0907002, 主要产品名称

T_PJ10_01, PJ1001011, 开户银行名称

T_PJ10_01, PJ1001026, 组织机构代码

T_PJ10_01, PJ7097, 填报单位

T_PJ10_01, PJ1001005, 企业名称

T_PJ10_01, PJ1001013, 项目组织单位简介

T_PJ10_01, PJ1001007, 企业地址

T_PJ10_01, PJ1001004, 联系电话

T_PJ10_01, PJ1001003, 联系人

T_PJ10_02, PJB1002002, 申请单位

T_PJ10_04, PJ1004003, 项目组展单位及参展单位数

T_PJ10_09, PJ1009013, 带头人姓名

T_PJ10_09, PJ1009002, 项目名称

T_PJ10_09, PJ1009017, 带头人联系电话

T_PJ10_10, PJ1010002, 名称

T_PJ10_11, PJ1011006, 授奖部门(或机构)

T_PJ10_11, PJ1011002, 获奖作品名称

T_PJ10_11, PJ1011003, 奖项名称

T_PJ11_01, PJ1101002, 企业名称

T_PJ11_01, PJ1101004, 项目联系人

T_PJ11_01, PJ1101005, 企业地址

T_PJ11_01, PJ1101009, 项目联系人电话

T_PJ11_01, PJ1101010, 法人代表联系电话

T_PJ11_01, PJ1101019, 申报产品名称

T_PJ11_03, PJ1103004, 直销店、商场、超市、（名称、地址）

T_PJ11_04, PJ1104002, 名称

T_PJ11_05, PJ1105005, 产品名称及规格、型号

T_PJ11_05, PJ1105006, 企业名称

T_PJ11_05, PJ1105009, 联系人

T_PJ11_05, PJ1105010, 联系人电话

T_PJ12_01, PJ1201009, 联系人电话

T_PJ12_01, PJ1201019, 开户银行名称

T_PJ12_01, PJB1201006, 单位属性（隶属关系、企业所有制性质）

T_PJ12_01, PJ1201005, 企业地址

T_PJ12_01, PJ1201004, 联系人

T_PJ12_01, PJ1201002, 企业名称

T_PJ12_02, PJ1202007, 联系电话

T_PJ12_02, PJ1202002, 项目名称

T_PJ12_02, PJ1202011, 项目备案（审批、核准）文号、机构成立批复

T_PJ12_03, PJ1203031, 产能单位

T_PJ12_03, PJ1203023, 淘汰生产线(设备)所生产的主要产品名称

T_PJ12_06, PJ1206002, 产品名称

T_PJ12_07, PJ1207021, 落后生产线主要产品产量（单位自定）

T_PJ12_07, PJ1207022, 主要产品产量(单位自定)

T_PJ12_13, PJ1201041, 单位设立批复文件及文号

T_PJ12_15, PJB1215019, 组织机构代码证是否注销

T_PJ12_15, PJ1215007, 其中：金融机构贷款本息余额（万元）

T_PJ12_15, PJ1215029, 组织机构代码证有效期（起至日)

T_PJ12_15, PJ1215002, 组织机构代码

T_PJ13_01, PJ1301002, 机构名称

T_PJ13_01, PJ1301006, 机构净资产

T_PJ13_01, PJ1301012, 联系人

T_PJ13_01, PJ1301013, 联系电话

T_PJ13_01, PJ1301014, 移动电话

T_PJ13_01, PJB1301015, 机构性质

T_PJ13_01, PJ1301029, 项目名称

T_PJ13_01, PJ1301023, 注册地址

T_PJ13_06, PJ1306002, 中小企业名称（担保客户名称）

T_PJ13_07, PJ1307002, 服务中小企业名称

T_PJ13_07, PJ1307007, 服务中小企业基本情况-联系人

T_PJ13_07, PJ1307008, 服务中小企业基本情况-联系电话

T_PJ13_07, PJ1307009, 服务中小企业基本情况-联系地址

T_PJ14_01, PJ1401002, 公司名称

T_PJ14_01, PJ1401004, 通讯地址

T_PJ14_01, PJ1401014, 组织机构编码

T_PJ14_04, PJ1404003, 股东名称

T_PJ14_07, PJ1407004, 办公电话

T_PJ14_07, PJ1407003, 姓名

T_PJ15_01, PJ1501002, 企业名称

T_PJ15_01, PJ1501005, 企业地址

T_PJ15_01, PJ1501009, 申报联系人办公电话

T_PJ15_01, PJ1501010, 财务联系电话

T_PJ15_01, PJ1501011, 申报联系人手机

T_PJ15_01, PJ1501013, 组织机构代码

T_PJ15_01, PJ1501024, 联系地址

T_PJ15_01, PJ1501017, 申报联系人电子邮箱

T_PJ15_01, PJ1501022, 申报联系人

T_PJ15_08, PJ1508010, 贷款合同编号

T_PJ15_10, PJ1510002, 项目名称

T_PJ16_01, PJ1601010, 负责人姓名及职务

T_PJ16_01, PJ1601008, 联系地址

T_PJ16_01, PJ1601012, 联系人姓名及职务

T_PJ16_01, PJ1601005, 园区管理机构名称

T_PJ16_01, PJ1601011, 负责人联系座机及手机

T_PJ16_01, PJ1601013, 联系人联系座机及手机

T_PJ16_02, PJ1602015, 项目名称

T_PJ16_03, PJ1603006, 填表人联系电话

T_PJ16_03, PJ1603002, 园区名称

T_PJ16_03, PJ1603004, 园区现有龙头企业名称

T_PJ16_04, PJ1604004, 单位

T_PJ16_04, PJ1604002, 指标项名称

T_PJ16_05, PJ1605002, 指标项名称

T_PJ16_05, PJ1605004, 单位

T_PJ16_06, PJ1606028, 承担单位性质

T_PJ16_06, PJ1606002, 承担单位名称或企业名称

T_PJ16_06, PJ1606009, 联系地址

T_PJ16_06, PJ1606012, 联系人

T_PJ16_06, PJ1606013, 联系人座机

T_PJ16_06, PJ1606017, 联系人手机

T_PJ16_06, PJ1606019, 承担单位负责人

T_PJ16_06, PJ1606021, 负责人联系电话

T_PJ16_06, PJ1606024, 组织机构代码

