当前数据库信息：
jdbc:oracle:thin:@192.168.10.213:1521:testdb, yn01700_p, yn01700_p
==================


1、数据库实例信息


2、安装环境信息


3、数据库产品信息

product, status, version

NLSRTL, Production, 11.2.0.4.0

Oracle Database 11g Enterprise Edition, 64bit Production, 11.2.0.4.0

PL/SQL, Production, 11.2.0.4.0

TNS for Linux:, Production, 11.2.0.4.0


4、数据库安装配置信息

parameter, value
BIN$IgjLoMiFQC/gU9UKqMBXiQ==$0, AAB001, 单位ID

BIN$IgjLoMiFQC/gU9UKqMBXiQ==$0, YLB003, 工程项目名称

BIN$IgjLoMiFQC/gU9UKqMBXiQ==$0, AAE004, 联系人姓名

BIN$IgjLoMiFQC/gU9UKqMBXiQ==$0, AAE005, 联系电话

BIN$IgjLoMiFQC/gU9UKqMBXiQ==$0, YAB139, 参保所属机构

BIN$IgjLoMiKQC/gU9UKqMBXiQ==$0, AAB001, 单位ID

BIN$IgjLoMiKQC/gU9UKqMBXiQ==$0, YLB003, 工程项目名称

BIN$IgjLoMiKQC/gU9UKqMBXiQ==$0, AAE004, 联系人姓名

BIN$IgjLoMiKQC/gU9UKqMBXiQ==$0, AAE005, 联系电话

BIN$IgjLoMiKQC/gU9UKqMBXiQ==$0, YAB139, 参保所属机构

BIN$IgjLoMiKQC/gU9UKqMBXiQ==$0, YAB003, 经办所属机构

BIN$IgjLoMiKQC/gU9UKqMBXiQ==$0, YAB004, 复核经办机构

BIN$IgjLoMiNQC/gU9UKqMBXiQ==$0, YAB004, 复核经办机构

BIN$IgjLoMiNQC/gU9UKqMBXiQ==$0, YAB003, 经办所属机构

BIN$IgjLoMiNQC/gU9UKqMBXiQ==$0, YAB139, 参保所属机构

BIN$IgjLoMiNQC/gU9UKqMBXiQ==$0, AAE005, 联系电话

BIN$IgjLoMiNQC/gU9UKqMBXiQ==$0, AAE004, 联系人姓名

BIN$IgjLoMiNQC/gU9UKqMBXiQ==$0, AAB001, 单位ID

BIN$IgjLoMiNQC/gU9UKqMBXiQ==$0, YLB003, 工程项目名称

BIN$IgjLoMiQQC/gU9UKqMBXiQ==$0, YAB003, 经办所属机构

BIN$IgjLoMiQQC/gU9UKqMBXiQ==$0, YAB139, 参保所属机构

BIN$IgjLoMiQQC/gU9UKqMBXiQ==$0, AAE005, 联系电话

BIN$IgjLoMiQQC/gU9UKqMBXiQ==$0, AAE004, 联系人姓名

BIN$IgjLoMiQQC/gU9UKqMBXiQ==$0, YLB003, 工程项目名称

BIN$IgjLoMiQQC/gU9UKqMBXiQ==$0, AAB001, 单位ID

BIN$IgjLoMiQQC/gU9UKqMBXiQ==$0, YAB004, 复核经办机构

BIN$IhqhX7HeK+LgU9UKqMCQpg==$0, YLB003, 工程项目名称

BIN$IhqhX7HeK+LgU9UKqMCQpg==$0, AAB001, 单位ID

BIN$IhqhX7HeK+LgU9UKqMCQpg==$0, AAE004, 联系人姓名

BIN$IhqhX7HeK+LgU9UKqMCQpg==$0, AAE005, 联系电话

BIN$IhqhX7HeK+LgU9UKqMCQpg==$0, YAB139, 参保所属机构

BIN$IhqrmOwwLTXgU9UKqMDvjw==$0, YAB004, 复核经办机构

BIN$IhqrmOwwLTXgU9UKqMDvjw==$0, YAB003, 经办所属机构

BIN$IhqrmOwwLTXgU9UKqMDvjw==$0, YAB139, 参保所属机构

BIN$IhqrmOwwLTXgU9UKqMDvjw==$0, AAE004, 联系人姓名

BIN$IhqrmOwwLTXgU9UKqMDvjw==$0, YLB003, 工程项目名称

BIN$IhqrmOwwLTXgU9UKqMDvjw==$0, AAB001, 单位ID

BIN$IhqrmOwwLTXgU9UKqMDvjw==$0, AAE005, 联系电话

BIN$IoA/L29eJy/gU9UKqMDuag==$0, YAB004, 复核所属机构

BIN$IoA/L29eJy/gU9UKqMDuag==$0, YAB003, 经办所属机构

BIN$IqwuNwVoct3gU9UKqMAD5w==$0, YAE123, 单位缴费预测信息ID

BIN$IqwuNwVoct3gU9UKqMAD5w==$0, AAE020, 单位缴费金额

BIN$IqwuNwVoct3gU9UKqMAD5w==$0, AAA042, 单位缴费比例

BIN$IqwuNwVoct3gU9UKqMAD5w==$0, AAB001, 单位ID

BIN$IyY/RaW/TPTgU9UKqMD53g==$0, AAB300, 参保地名称

BIN$IyY/RaW/TPTgU9UKqMD53g==$0, AAE044, 转出单位编号\名称（医疗转移使用）

BIN$IyY/RaW/TPTgU9UKqMD53g==$0, AAA042, 单位缴费比例或定额标准

BIN$IyY/RaW/TPTgU9UKqMD53g==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$IyY/RaWLTPTgU9UKqMD53g==$0, YAB004, 复核经办机构

BIN$IyY/RaWLTPTgU9UKqMD53g==$0, YAB003, 经办所属机构

BIN$IyY/RaWTTPTgU9UKqMD53g==$0, YAB004, 复核经办机构

BIN$IyY/RaWTTPTgU9UKqMD53g==$0, YAB003, 经办所属机构

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAC078, 转移后社会保险机构银行账号

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAB004, 复核经办机构

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAE443, 代办人联系地址

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAE442, 代办人联系电话

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAE440, 代办人姓名

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAB003, 经办所属机构

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAC256, 原参保地区名称

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAC254, 原参保机构邮编

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAC253, 原参保机构地址

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAC252, 原参保机构联系电话

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAC251, 原参保机构名称

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAC250, 原参保机构行政区划代码

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAE005, 联系电话

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAE270, 联系函编号

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAC003, 姓名

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, YAC261, 转入地参保机构名称

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAC080, 转移后社会保险机构开户行行号

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAC155, 转入地社保机构开户银行名称

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAB001, 转入单位编号

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAE006, 地址

BIN$IyY/RaWaTPTgU9UKqMD53g==$0, AAE007, 邮政编号

BIN$IyY/RaWvTPTgU9UKqMD53g==$0, AAB004, 参保单位名称

BIN$IyY/RaWvTPTgU9UKqMD53g==$0, AAC010, 户籍地地址

BIN$IyY/RaWvTPTgU9UKqMD53g==$0, AAC003, 姓名

BIN$IyY/RaWvTPTgU9UKqMD53g==$0, AAZ500, 封面卡号（医疗保障编号)

BIN$IyY/RaWvTPTgU9UKqMD53g==$0, AAE405, 信息表编号

BIN$IyY/RaWvTPTgU9UKqMD53g==$0, AAE270, 联系函编号

BIN$IyY/RaWvTPTgU9UKqMD53g==$0, YAB003, 经办所属机构

BIN$IyY/RaXQTPTgU9UKqMD53g==$0, AAB300, 参保地名称

BIN$IyY/RaXQTPTgU9UKqMD53g==$0, AAA042, 单位缴费比例或定额标准

BIN$IyY/RaXQTPTgU9UKqMD53g==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$IyY/RaXQTPTgU9UKqMD53g==$0, AAE044, 转出单位编号\名称

BIN$IyY/RaXeTPTgU9UKqMD53g==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$IyY/RaXeTPTgU9UKqMD53g==$0, AAA042, 单位缴费比例或定额标准

BIN$IycFBKBgVXTgU9UKqMDM+Q==$0, YAB139, 参保所属机构

BIN$JBdZFezrGeHgU9UKqMDc7Q==$0, YAB003, 经办所属机构

BIN$JBddaF2iGnvgU9UKqMADgQ==$0, YAB003, 经办所属机构

BIN$JBddaF2iGnvgU9UKqMADgQ==$0, YAB004, 复核所属机构

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, AAC003, 姓名

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, YAB003, 经办所属机构

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, AAE271, 军队联系电话

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, AAB004, 转出单位名称

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, AAE405, 信息表编号

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, AAC001, 个人编号

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, YAB004, 复核经办机构

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, AAC002, 公民身份号码

BIN$JCi+k+Ujf+bgU9UKqMCPnQ==$0, AAC010, 安置地（户籍地）地址

BIN$JCwaVZR2Ya/gU9UKqMB0Ng==$0, YAB004, 复核经办机构

BIN$JCwaVZR2Ya/gU9UKqMB0Ng==$0, YAB003, 经办所属机构

BIN$JCwaVZR2Ya/gU9UKqMB0Ng==$0, AAB300, 参保地名称

BIN$JCwaVZR2Ya/gU9UKqMB0Ng==$0, AAC001, 个人编号

BIN$JKUKro/0W0ngU9UKqMDrCQ==$0, YAB003, 经办所属机构

BIN$JKUKro/0W0ngU9UKqMDrCQ==$0, YAB004, 复核经办机构

BIN$JKUKro/6W0ngU9UKqMDrCQ==$0, YAB003, 经办所属机构

BIN$JKUKro/6W0ngU9UKqMDrCQ==$0, YAB004, 复核经办机构

BIN$JKUKrpABW0ngU9UKqMDrCQ==$0, YAB003, 经办所属机构

BIN$JKUKrpABW0ngU9UKqMDrCQ==$0, YAB004, 复核经办机构

BIN$JKVzduj5ZqDgU9UKqMBrug==$0, AAE008, 银行编号

BIN$JKVzduj5ZqDgU9UKqMBrug==$0, AAD009, 收/付款凭证编号

BIN$JKVzduj5ZqDgU9UKqMBrug==$0, AAF002, 金融行业机构编码

BIN$JKVzdujbZqDgU9UKqMBrug==$0, AAF002, 金融行业机构编码

BIN$JKVzdujbZqDgU9UKqMBrug==$0, AAE008, 银行编号

BIN$JKVzdujbZqDgU9UKqMBrug==$0, AAD009, 收/付款凭证编号

BIN$JKVzdujnZqDgU9UKqMBrug==$0, AAE008, 银行编号

BIN$JKVzdujnZqDgU9UKqMBrug==$0, AAD009, 收/付款凭证编号

BIN$JKVzdujnZqDgU9UKqMBrug==$0, AAF002, 金融行业机构编码

BIN$JKVzdujuZqDgU9UKqMBrug==$0, AAE008, 银行编号

BIN$JKVzdujuZqDgU9UKqMBrug==$0, AAF002, 金融行业机构编码

BIN$JKVzdujuZqDgU9UKqMBrug==$0, AAD009, 收/付款凭证编号

BIN$JKVzdukEZqDgU9UKqMBrug==$0, AAE008, 银行编号

BIN$JKVzdukEZqDgU9UKqMBrug==$0, AAD009, 收/付款凭证编号

BIN$JKVzdukEZqDgU9UKqMBrug==$0, AAF002, 金融行业机构编码

BIN$JKXBEafXb5HgU9UKqMCmGQ==$0, YAB004, 复核经办机构

BIN$JKXBEafXb5HgU9UKqMCmGQ==$0, YAB003, 经办所属机构

BIN$JKXBEafXb5HgU9UKqMCmGQ==$0, AAE008, 银行编号

BIN$JKXBEafXb5HgU9UKqMCmGQ==$0, AAF002, 金融行业机构编码

BIN$JKXC5H4icGXgU9UKqMCJew==$0, AAF002, 金融行业机构编码

BIN$JKXC5H4icGXgU9UKqMCJew==$0, AAE008, 银行编号

BIN$JKXJqklTbUngU9UKqMBBcg==$0, AAD009, 收/付款凭证编号

BIN$JKXJqklTbUngU9UKqMBBcg==$0, AAF002, 金融行业机构编码

BIN$JKXJqklTbUngU9UKqMBBcg==$0, AAE008, 银行编号

BIN$JKXVA53tT0DgU9UKqMA+Kw==$0, AAF002, 金融行业机构编码

BIN$JKXVA53tT0DgU9UKqMA+Kw==$0, AAE008, 银行编号

BIN$JKXVA53tT0DgU9UKqMA+Kw==$0, AAC003, 姓名

BIN$JPQNGtRPNUrgU9UKqMCsGw==$0, AAB001, 单位ID

BIN$JR3xg3iEH+7gU9UKqMBbcQ==$0, YAD024, 是否参与单位结算

BIN$JR3xg3iEH+7gU9UKqMBbcQ==$0, AAF002, 金融行业机构编码

BIN$JR3xg3iEH+7gU9UKqMBbcQ==$0, AAB001, 单位ID

BIN$JR3xg3iEH+7gU9UKqMBbcQ==$0, AAE008, 银行编号

BIN$JR8AtNXOdnzgU9UKqMAgOA==$0, YAB139, 参保所属机构

BIN$JR8AtNXOdnzgU9UKqMAgOA==$0, AAB001, 单位ID

BIN$JR8AtNXXdnzgU9UKqMAgOA==$0, YAB139, 参保所属机构

BIN$JR8AtNXXdnzgU9UKqMAgOA==$0, AAB001, 单位ID

BIN$JR8AtNXgdnzgU9UKqMAgOA==$0, YAB139, 参保所属机构

BIN$JR8AtNXgdnzgU9UKqMAgOA==$0, AAB001, 单位ID

BIN$JR8AtNXodnzgU9UKqMAgOA==$0, YAB139, 参保所属机构

BIN$JR8AtNXodnzgU9UKqMAgOA==$0, AAB001, 单位ID

BIN$JRlkE0m4UD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0m4UD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0m4UD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0m9UD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0m9UD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0m9UD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAZ066, 税务机构ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAZ066, 税务机构ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAZ066, 税务机构ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mzUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mzUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mzUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0nCUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0nCUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0nCUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRmREvwbVVngU9UKqMAGvw==$0, AAA042, 单位缴费比例或定额标准

BIN$JRmREvwbVVngU9UKqMAGvw==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JRmREvwiVVngU9UKqMAGvw==$0, AAA042, 单位缴费比例或定额标准

BIN$JRmREvwiVVngU9UKqMAGvw==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JRw9Sp7SJbvgU9UKqMBk4A==$0, YAB139, 参保所属机构

BIN$JRw9Sp7SJbvgU9UKqMBk4A==$0, AAB001, 单位ID

BIN$JRw9Sp7XJbvgU9UKqMBk4A==$0, YAB139, 参保所属机构

BIN$JRw9Sp7XJbvgU9UKqMBk4A==$0, AAB001, 单位ID

BIN$JRw9Sp7cJbvgU9UKqMBk4A==$0, AAB001, 单位ID

BIN$JRw9Sp7cJbvgU9UKqMBk4A==$0, YAB139, 参保所属机构

BIN$JSwHSyG4Yp7gU9UKqMBp3A==$0, AAB001, 单位ID

BIN$JSwHSyG4Yp7gU9UKqMBp3A==$0, YAB139, 参保所属机构

BIN$JSwHSyGmYp7gU9UKqMBp3A==$0, AAB001, 单位ID

BIN$JSwHSyGmYp7gU9UKqMBp3A==$0, YAB139, 参保所属机构

BIN$JSwHSyGvYp7gU9UKqMBp3A==$0, AAB001, 单位ID

BIN$JSwHSyGvYp7gU9UKqMBp3A==$0, YAB139, 参保所属机构

BIN$JSyn0FAHd4fgU9UKqMCjiA==$0, AAE020, 单位缴费部分

BIN$JSyn0FAHd4fgU9UKqMCjiA==$0, AAE021, 单位应缴划入个人账户金额

BIN$JSzhP1kCdpXgU9UKqMA+xA==$0, AAE020, 单位缴费部分

BIN$JSzhP1kCdpXgU9UKqMA+xA==$0, AAE021, 单位应缴划入个人账户金额

BIN$JSzhP1kNdpXgU9UKqMA+xA==$0, YAB139, 参保所属机构

BIN$JSzhP1kNdpXgU9UKqMA+xA==$0, AAE020, 单位缴费部分

BIN$JSzhP1kNdpXgU9UKqMA+xA==$0, AAE021, 单位应缴划入个人账户金额

BIN$JSzhP1kYdpXgU9UKqMA+xA==$0, YAB139, 参保所属机构

BIN$JSzhP1kYdpXgU9UKqMA+xA==$0, AAE020, 单位缴费部分

BIN$JSzhP1kYdpXgU9UKqMA+xA==$0, AAE021, 单位应缴划入个人账户金额

BIN$JTDwqdLsdqXgU9UKqMAzpA==$0, YAD024, 是否参与单位结算

BIN$JTDwqdLsdqXgU9UKqMAzpA==$0, YAB139, 参保所属机构

BIN$JTDwqdLsdqXgU9UKqMAzpA==$0, YAE354, 错误标识编号

BIN$JTDwqdLsdqXgU9UKqMAzpA==$0, AAB001, 单位ID

BIN$JTM3vG/cHV/gU9UKqMBgDQ==$0, AAA042, 单位缴费比例或定额标准

BIN$JTM3vG/cHV/gU9UKqMBgDQ==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JTM3vG/hHV/gU9UKqMBgDQ==$0, AAA042, 单位缴费比例或定额标准

BIN$JTM3vG/hHV/gU9UKqMBgDQ==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JTM3vG/mHV/gU9UKqMBgDQ==$0, AAA042, 单位缴费比例或定额标准

BIN$JTM3vG/mHV/gU9UKqMBgDQ==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JTN9oFbGHlngU9UKqMCfbA==$0, YAB139, 参保所属机构

BIN$JTN9oFbGHlngU9UKqMCfbA==$0, AAB001, 单位ID

BIN$JTN9oFbGHlngU9UKqMCfbA==$0, YAD024, 是否参与单位结算

BIN$JTNmPG4VItvgU9UKqMA6lg==$0, AAB001, 单位ID

BIN$JTNmPG4VItvgU9UKqMA6lg==$0, YAB139, 参保所属机构

BIN$JTNmPG4VItvgU9UKqMA6lg==$0, YAD024, 是否参与单位结算

BIN$JTNmPG4VItvgU9UKqMA6lg==$0, YAE354, 错误标识编号

BIN$JUUw5i15S9LgU9UKqMAVFA==$0, AAB001, 单位ID

BIN$JUUw5i1SS9LgU9UKqMAVFA==$0, YAB003, 经办所属机构

BIN$JUUw5i1SS9LgU9UKqMAVFA==$0, AAB001, 单位ID

BIN$JUUw5i1cS9LgU9UKqMAVFA==$0, AAB001, 单位ID

BIN$JUUw5i1cS9LgU9UKqMAVFA==$0, YAB003, 经办所属机构

BIN$JUUw5i1mS9LgU9UKqMAVFA==$0, AAB001, 单位ID

BIN$JUUw5i1mS9LgU9UKqMAVFA==$0, YAB003, 经办所属机构

BIN$JUUw5i1vS9LgU9UKqMAVFA==$0, AAB001, 单位ID

BIN$JUUw5i1vS9LgU9UKqMAVFA==$0, YAB003, 经办所属机构

BIN$JUoW5MJsXY/gU9UKqMBzOw==$0, YAF010, 社保机构银行账号ID

BIN$JUpSWpKoIungU9UKqMCfyQ==$0, AAB114, 单位应缴实账标志

BIN$JUpSWpKoIungU9UKqMCfyQ==$0, YAB003, 经办所属机构

BIN$JUpSWpKoIungU9UKqMCfyQ==$0, AAB019, 单位类型

BIN$JUpSWpKoIungU9UKqMCfyQ==$0, YAB139, 参保所属机构

BIN$JUpSWpKoIungU9UKqMCfyQ==$0, AAB001, 单位ID

BIN$JUpSWpKoIungU9UKqMCfyQ==$0, YAB019, 单位管理类型

BIN$JUrng6YBfJTgU9UKqMC/8A==$0, YAF010, 社保机构银行账号ID

BIN$JUrng6YBfJTgU9UKqMC/8A==$0, AAF002, 金融行业机构编码

BIN$JUrng6YBfJTgU9UKqMC/8A==$0, AAE008, 银行编号

BIN$JUrng6YBfJTgU9UKqMC/8A==$0, YAB139, 参保所属机构

BIN$JUsG6uBxf7ngU9UKqMB6jg==$0, YAB139, 参保所属机构

BIN$JUsG6uBxf7ngU9UKqMB6jg==$0, AAE008, 银行编号

BIN$JUsG6uBxf7ngU9UKqMB6jg==$0, YAF010, 社保机构银行账号ID

BIN$JUsG6uBxf7ngU9UKqMB6jg==$0, AAF002, 金融行业机构编码

BIN$JVS9OKqWFb3gU9UKqMBgDQ==$0, YAE123, 单位缴费预测信息ID

BIN$JVS9OKqWFb3gU9UKqMBgDQ==$0, AAB001, 单位ID

BIN$JVS9OKqWFb3gU9UKqMBgDQ==$0, AAA042, 单位缴费比例

BIN$JVS9OKqWFb3gU9UKqMBgDQ==$0, YAB003, 经办所属机构

BIN$JVS9OKqWFb3gU9UKqMBgDQ==$0, AAB247, 单位补收金额

BIN$JVS9OKqWFb3gU9UKqMBgDQ==$0, YAE020, 单位补收利息

BIN$JVS9OKqWFb3gU9UKqMBgDQ==$0, AAE020, 单位缴费金额

BIN$JVTA8HtMe9vgU9UKqMCKRw==$0, AAB001, 单位ID

BIN$JVTA8HtMe9vgU9UKqMCKRw==$0, YAB139, 参保所属机构

BIN$JVYJF2c8MjzgU9UKqMArkA==$0, AAB001, 单位ID

BIN$JVYJF2c8MjzgU9UKqMArkA==$0, YAE354, 错误标识编号

BIN$JVYJF2c8MjzgU9UKqMArkA==$0, YAD024, 是否参与单位结算

BIN$JVYJF2c8MjzgU9UKqMArkA==$0, YAB139, 参保所属机构

BIN$JW3gVnN/WnPgU9UKqMDlOw==$0, AAZ066, 税务机构ID

BIN$JW3gVnN/WnPgU9UKqMDlOw==$0, AAB001, 单位ID

BIN$JW3gVnN/WnPgU9UKqMDlOw==$0, YAB139, 参保所属机构

BIN$JW3gVnN5WnPgU9UKqMDlOw==$0, AAA149, 单位管理类型

BIN$JW3gVnN5WnPgU9UKqMDlOw==$0, AAZ066, 税务机构ID

BIN$JW3gVnN5WnPgU9UKqMDlOw==$0, YAB139, 参保所属机构

BIN$JW3gVnN5WnPgU9UKqMDlOw==$0, AAB001, 单位ID

BIN$JW3gVnNzWnPgU9UKqMDlOw==$0, AAZ066, 税务机构ID

BIN$JW3gVnNzWnPgU9UKqMDlOw==$0, YAB139, 参保所属机构

BIN$JW3gVnNzWnPgU9UKqMDlOw==$0, AAB001, 单位ID

BIN$JW3gVnNzWnPgU9UKqMDlOw==$0, YAB019, 单位管理类型

BIN$JW3gVnOGWnPgU9UKqMDlOw==$0, AAB001, 单位ID

BIN$JW3gVnOGWnPgU9UKqMDlOw==$0, YAB139, 参保所属机构

BIN$JW3gVnOMWnPgU9UKqMDlOw==$0, AAB001, 单位ID

BIN$JW3gVnOMWnPgU9UKqMDlOw==$0, YAB139, 参保所属机构

BIN$JW3gVnOSWnPgU9UKqMDlOw==$0, AAB001, 单位ID

BIN$JW3gVnOSWnPgU9UKqMDlOw==$0, YAB139, 参保所属机构

BIN$JW8vYdNSJVbgU9UKqMA4ZQ==$0, YAB139, 参保所属机构

BIN$JW8vYdNSJVbgU9UKqMA4ZQ==$0, AAE021, 单位应缴划入个人账户金额

BIN$JW8vYdNSJVbgU9UKqMA4ZQ==$0, AAE020, 单位缴费部分

BIN$JWhzvN4vUbDgU9UKqMC/vA==$0, AAA042, 单位缴费比例或定额标准

BIN$JWhzvN4vUbDgU9UKqMC/vA==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JWhzvN5EUbDgU9UKqMC/vA==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JWhzvN5EUbDgU9UKqMC/vA==$0, AAA042, 单位缴费比例或定额标准

BIN$JWhzvN5EUbDgU9UKqMC/vA==$0, YAB139, 参保所属机构

BIN$JWic2WjHXXfgU9UKqMDCMQ==$0, YAB139, 参保所属机构

BIN$JWic2WjHXXfgU9UKqMDCMQ==$0, AAA042, 单位缴费比例或定额标准

BIN$JWic2WjHXXfgU9UKqMDCMQ==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JWic2WjWXXfgU9UKqMDCMQ==$0, YAE354, 错误标识编号

BIN$JWic2WjWXXfgU9UKqMDCMQ==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JWic2WjWXXfgU9UKqMDCMQ==$0, AAA042, 单位缴费比例或定额标准

BIN$JWic2WjWXXfgU9UKqMDCMQ==$0, AAB001, 单位ID

BIN$JWic2WjWXXfgU9UKqMDCMQ==$0, YAB139, 参保所属机构

BIN$JWic2WjlXXfgU9UKqMDCMQ==$0, AAA043, 单位缴费划入个人账户比例或定额标准

BIN$JWic2WjlXXfgU9UKqMDCMQ==$0, AAA042, 单位缴费比例或定额标准

BIN$JWic2WjlXXfgU9UKqMDCMQ==$0, YAB139, 参保所属机构

BIN$JWic2WjlXXfgU9UKqMDCMQ==$0, AAB001, 单位ID

BIN$JWic2WjlXXfgU9UKqMDCMQ==$0, YAE354, 错误标识编号

BIN$JXz/DaFHE7vgU9UKqMBbLw==$0, AAE020, 单位缴费部分

BIN$JXz/DaFHE7vgU9UKqMBbLw==$0, AAB001, 单位ID

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, AAB001, 单位ID

BIN$JZTNsrOGQ6TgU9UKqMAVhA==$0, YAB139, 参保所属机构

BIN$JZTNsrOGQ6TgU9UKqMAVhA==$0, AAB001, 单位ID

BIN$JZU4tXHaSu7gU9UKqMBejg==$0, YAE354, 错误标识编号

BIN$JZU4tXHaSu7gU9UKqMBejg==$0, AAA042, 单位缴费比例或定额标准

BIN$JZU4tXHaSu7gU9UKqMBejg==$0, YAB139, 参保所属机构

